subject,condition,cycle,RBLA_deg,PBLV_degs,MC_rpm,MCP_wkg,PCP_wkg,PVCF_bw,MVHF_bw,RVCOMD_m,PPCOMP_wkg,PNCOMP_wkg,NHPC_perc,NKPC_perc,NAPC_perc,NLBPC_perc,NUBPC_perc,PMP_wkg,HEMA_rat,KEMA_rat,AEMA_rat,MGM_perc,MRF_perc,MBF_perc,MVL_perc,MMG_perc,MSO_perc,MTA_perc
6,2,1,5.40974925998195,16.0926276739855,71.8058736948367,4.93533469556011,9.41095692863522,1.30791871295618,0.123787205666868,0.0369330713363831,2.86392941753389,-2.18617484326552,47.501831080061,27.1576901457927,27.1687106109771,101.828231836831,-100.828231836831,7.686468491637,0.225433308609854,0.427925664115019,0.351309770733311,12.423465707459,29.466822721443,30.0886985720298,31.1193472679764,23.0192838278754,22.2427800314411,22.4096554085277
6,2,2,6.33029118578913,19.263492962547,69.8480587270602,5.1325292012698,8.40845799629616,1.25916033653419,0.111179712319433,0.0323559342201072,2.48403919374361,-2.04936323083756,38.1644175753868,31.9367986311482,24.9645941578237,95.0658103643587,-94.0658103643587,7.23031202668142,0.215523271688667,0.450272741502969,0.362152701911632,17.4550861918839,30.138884753614,26.4673535643989,35.0114218946518,21.0834339358168,24.9872222471815,29.927646305745
6,2,3,4.65802534493561,20.9056110764935,71.6207586107847,5.38721653389572,9.02420530176413,1.20706871461527,0.121307887112078,0.0366436313662959,2.62641889965074,-2.68156896830433,46.9986517334303,23.0422205984378,25.3731393718886,95.4140117037567,-94.4140117037567,8.7762618789412,0.134477829030183,0.241744061395104,0.312997121292528,16.6165944810811,32.9728516450297,25.006523975777,33.3952772802122,21.1956832144671,24.2646997503805,24.1971623334486
6,2,4,2.60427511560903,11.3840816227597,72.6871202012877,5.29585410378368,9.29284887611908,1.26262210596436,0.124387651906439,0.0298038656626158,2.59558504832014,-1.99254166583922,50.7226895282773,20.5456143526945,27.1923243513429,98.4606282323146,-97.4606282323146,8.3953937500105,0.196507226453487,0.393705435499803,0.340059768585521,12.1443374567132,22.4075312148115,30.1294577568811,29.8443043494106,19.3875819767876,23.9617857572544,24.0266686850193
6,2,5,1.81205502598826,12.3803690910434,72.8873943497803,5.22607871034099,9.27447750741481,1.28178555776991,0.122719587068063,0.0333271008320666,2.65404284491026,-2.54347570424928,41.0402895407283,29.6906977492314,27.4107838822399,98.1417711721996,-97.1417711721996,8.00910585990122,0.190460885909285,0.394195364956731,0.329234650484743,15.8887275166051,27.7252692093544,27.5987268301511,32.4330883844292,21.029901880938,23.5311714279405,23.896595789647
6,2,6,1.86090171105163,10.1418288084582,73.4357514266322,5.29242093287618,9.55970100039155,1.26783876663808,0.133810585478532,0.0380961920679086,2.99986648892962,-2.29607507551552,41.6858409744468,28.7468261611988,25.6352277549328,96.0678948905784,-95.0678948905784,8.63308036645817,0.210069887362819,0.410278018489794,0.347522714462743,15.0821693124318,33.0186827724081,21.2623696701703,32.5634225608437,19.2902091482455,28.5053657631239,26.6201183738597
6,2,7,7.05875368772217,32.0605369967688,70.0138677850055,4.75273110965141,8.60345649577414,1.3357102293058,0.128865850458976,0.0437237207732093,4.36411112935506,-2.92060549971771,32.6794212683493,36.6940487559281,26.2676734880322,95.6411435123096,-94.6411435123096,7.54228078910597,0.217126808125801,0.565455177059365,0.325264908094331,11.516623399136,30.9327190764888,22.5332147823013,31.248951907585,19.5020866258489,24.7983215302308,24.6611043664485
6,2,8,4.71923072371075,19.656091186954,66.9693210297083,4.58549811561937,8.84368445009736,1.44761830054057,0.132765973876466,0.0454096826601056,4.49390978710249,-3.55471853313043,44.5855790969726,23.8773082002001,28.3943889790407,96.8572762762135,-95.8572762762135,6.80483929910379,0.235834289958582,0.440304337511176,0.33905229777331,13.2055644401762,26.9520229897715,16.9700825460679,27.0048976930446,18.3688553613039,23.858160325302,18.8747461518069
6,3,1,1.75111656133508,9.96464743590281,70.0872694308375,5.39646984477069,10.2938928472772,1.45252110550634,0.155610484912098,0.0526280431518096,4.25803507690297,-3.54233851998625,44.2225627514164,25.074346586692,26.3926754648661,95.6895848029745,-94.6895848029745,10.2884979866761,0.230013387579773,0.576480924369935,0.337335372560955,12.1546139569598,23.3408798556731,23.4036907561249,26.7379406861533,22.1235339915718,20.5625085698656,31.243567106
6,3,2,1.91684786474984,11.6673413697832,70.6978870773346,5.46782600158528,10.83161800199,1.3944072247776,0.15573628406152,0.0509762221682466,4.08761385830046,-3.31198811897445,42.168720688289,26.0333071676818,27.9203255107148,96.1223533666856,-95.1223533666856,10.0303130729764,0.244332846095094,0.667744852544754,0.338622797915258,14.0590405122797,21.5723577065084,23.2563909506434,24.9162676882294,23.3154504327828,19.3329962294187,32.4095819716615
